,promotion_last_5years,Work_accident,satisfaction_level,average_montly_hours,last_evaluation,number_project,department,department_id,time_spend_company,left
495,0,1,0.96,152,0.76,4,accounting,2,3,0
496,0,0,0.77,263,0.73,5,accounting,2,2,0
497,0,0,0.8,226,0.86,3,accounting,2,2,0
498,0,0,0.25,182,0.76,6,accounting,2,3,0
499,0,0,0.13,264,0.62,3,accounting,2,6,0
500,0,0,0.14,212,0.89,3,accounting,2,6,0
501,0,0,0.99,182,0.7,2,accounting,2,4,0
502,0,0,0.44,123,0.56,3,accounting,2,3,0
503,0,0,0.57,264,0.55,3,accounting,2,2,0
504,0,0,0.77,254,0.51,2,accounting,2,5,0
505,0,0,0.78,260,0.61,5,accounting,2,2,0
506,0,1,0.75,237,0.71,3,accounting,2,3,0
507,0,0,0.6,146,0.59,5,accounting,2,4,0
508,0,0,0.65,144,0.48,4,accounting,2,3,0
509,0,0,0.81,155,0.54,4,accounting,2,4,0
510,0,0,0.76,173,0.48,5,accounting,2,3,0
511,0,1,0.21,159,0.61,6,accounting,2,5,0
512,0,0,0.56,263,0.89,4,accounting,2,3,0
513,0,0,0.69,214,0.68,4,accounting,2,4,0
514,0,0,0.61,172,0.46,4,accounting,2,3,0
515,0,0,0.88,173,0.96,5,accounting,2,4,0
516,0,0,0.31,205,0.95,5,accounting,2,3,0
517,0,0,0.69,233,0.73,4,accounting,2,2,0
518,0,0,0.7,189,0.83,3,accounting,2,3,0
519,0,0,0.83,233,0.74,4,accounting,2,3,0
520,0,1,0.96,161,0.54,5,accounting,2,3,0
521,0,0,0.91,169,0.78,4,accounting,2,4,0
522,0,0,0.58,216,0.97,2,accounting,2,3,0
523,0,0,0.52,243,0.93,2,accounting,2,3,0
524,0,0,0.51,205,0.73,3,accounting,2,4,0
525,0,0,0.48,234,0.92,3,accounting,2,3,0
526,0,0,0.93,271,0.6,4,accounting,2,3,0
527,0,0,0.71,208,0.68,4,accounting,2,2,0
528,0,0,0.23,150,0.5,2,accounting,2,6,0
529,0,0,0.54,201,0.83,3,accounting,2,3,0
530,0,0,0.23,120,0.74,5,accounting,2,4,0
531,0,0,0.88,243,0.56,4,accounting,2,4,0
532,0,0,0.5,239,0.75,4,accounting,2,2,0
533,0,0,0.75,177,0.95,4,accounting,2,3,0
534,0,0,0.84,164,0.78,5,accounting,2,3,0
535,0,1,0.97,166,0.55,4,accounting,2,3,0
536,0,0,0.64,216,0.53,3,accounting,2,3,0
537,0,0,0.9,173,0.63,4,accounting,2,3,0
538,0,0,0.92,139,0.69,3,accounting,2,2,0
539,0,0,0.85,146,0.77,3,accounting,2,4,0
540,0,0,0.66,179,0.74,4,accounting,2,3,0
541,0,1,0.75,222,1.0,4,accounting,2,2,0
542,0,1,0.23,258,0.87,5,accounting,2,4,0
543,0,0,0.8,224,0.77,4,accounting,2,2,0
544,0,0,0.73,206,0.55,3,accounting,2,4,0
545,0,0,0.48,180,0.99,5,accounting,2,2,0
546,0,0,0.64,157,0.74,4,accounting,2,4,0
547,0,0,0.72,134,0.66,3,accounting,2,3,0
548,0,0,0.88,142,0.5,3,accounting,2,3,0
549,0,0,0.65,177,0.54,2,accounting,2,3,0
550,0,1,0.91,201,0.7,6,accounting,2,2,0
551,0,1,0.5,249,0.85,5,accounting,2,3,0
552,0,0,0.21,132,0.39,6,accounting,2,5,0
553,0,0,0.64,274,0.96,3,accounting,2,3,0
554,0,0,0.54,115,0.52,3,accounting,2,3,0
555,0,0,0.67,264,0.53,3,accounting,2,2,0
556,0,1,0.77,255,0.8,2,accounting,2,2,0
557,0,0,0.66,148,0.67,5,accounting,2,3,0
558,0,0,0.54,185,0.65,3,accounting,2,2,0
559,0,0,0.56,256,0.49,4,accounting,2,3,0
560,0,0,1.0,252,0.88,4,accounting,2,4,0
561,0,0,0.4,135,0.58,3,accounting,2,3,0
562,0,1,0.45,99,0.5,5,accounting,2,4,0
563,0,0,0.49,183,0.5,5,accounting,2,3,0
564,0,0,0.71,271,0.87,3,accounting,2,2,0
565,0,0,0.62,172,0.79,5,accounting,2,3,0
566,0,0,0.73,145,0.65,3,accounting,2,2,0
567,0,0,0.83,274,0.5,5,accounting,2,3,0
568,0,0,0.92,238,0.4,2,accounting,2,3,0
569,0,1,0.74,190,0.56,4,accounting,2,3,0
570,0,0,0.37,173,0.37,5,accounting,2,2,0
571,0,0,0.19,173,0.58,4,accounting,2,5,0
572,0,0,0.83,234,0.71,3,accounting,2,4,0
573,0,1,0.5,257,0.64,3,accounting,2,2,0
574,0,0,0.74,264,0.87,5,accounting,2,3,0
575,0,0,0.62,140,0.95,4,accounting,2,2,0
576,0,0,0.96,166,0.64,3,accounting,2,2,0
577,0,1,0.65,223,0.89,5,accounting,2,3,0
578,0,1,0.14,281,0.66,5,accounting,2,4,0
579,0,1,0.28,164,0.37,3,accounting,2,4,0
580,0,0,0.62,252,0.94,4,accounting,2,4,0
581,0,0,0.38,171,0.52,2,accounting,2,3,0
582,0,0,0.8,194,0.77,4,accounting,2,3,0
583,0,0,0.63,180,0.64,3,accounting,2,3,0
584,0,0,0.26,213,0.69,5,accounting,2,2,0
585,0,0,0.8,173,0.72,4,accounting,2,3,0
586,0,0,0.43,186,0.71,3,accounting,2,2,0
587,0,0,0.99,240,0.73,4,accounting,2,4,0
588,0,0,0.91,150,0.74,3,accounting,2,2,0
589,0,0,0.62,193,0.51,4,accounting,2,3,0
590,0,0,0.24,210,0.42,5,accounting,2,5,0
591,0,0,0.81,217,0.55,4,accounting,2,8,0
592,0,0,0.48,261,1.0,4,accounting,2,3,0
593,0,1,0.3,189,0.58,2,accounting,2,4,0
594,0,0,0.72,237,0.85,5,accounting,2,4,0
595,0,0,0.16,269,0.61,6,accounting,2,2,0
596,0,0,0.71,148,0.76,4,accounting,2,8,0
597,0,0,0.96,147,0.84,3,accounting,2,8,0
598,0,0,0.8,211,0.9,4,accounting,2,8,0
599,0,0,0.49,134,0.91,4,accounting,2,4,0
600,1,0,0.93,176,0.95,5,accounting,2,6,0
601,1,0,0.5,264,1.0,5,accounting,2,8,0
602,1,0,0.52,261,0.84,3,accounting,2,8,0
603,0,0,0.57,237,0.7,4,accounting,2,6,0
604,0,0,0.5,198,0.95,3,accounting,2,4,0
605,0,0,0.57,145,0.9,5,accounting,2,3,0
606,0,0,0.97,118,0.62,6,accounting,2,2,0
607,1,0,0.15,150,0.75,3,accounting,2,4,0
608,0,0,0.78,157,0.57,4,accounting,2,3,0
609,0,0,0.4,127,0.62,4,accounting,2,5,0
610,0,0,0.68,159,0.99,3,accounting,2,2,0
611,0,0,0.57,204,0.93,2,accounting,2,10,0
612,0,0,0.89,153,0.86,4,accounting,2,3,0
613,0,0,0.91,135,0.61,4,accounting,2,10,0
614,0,0,0.62,204,0.82,3,accounting,2,10,0
615,0,0,0.81,270,0.9,4,accounting,2,10,0
616,0,0,0.98,188,0.91,3,accounting,2,4,0
617,0,0,0.61,246,0.61,4,accounting,2,2,0
618,0,0,0.82,250,0.69,3,accounting,2,3,0
619,0,0,0.85,245,0.72,3,accounting,2,10,0
620,0,0,0.85,150,0.89,4,accounting,2,3,0
621,0,0,0.55,239,0.81,3,accounting,2,8,0
622,0,0,0.41,128,0.46,2,accounting,2,3,1
623,0,0,0.38,132,0.5,2,accounting,2,3,1
624,0,0,0.09,294,0.62,6,accounting,2,4,1
625,0,0,0.39,142,0.56,2,accounting,2,3,1
626,0,0,0.24,224,0.46,7,accounting,2,5,1
627,0,0,0.91,257,1.0,4,accounting,2,5,1
628,0,0,0.44,148,0.5,2,accounting,2,3,1
629,0,0,0.11,304,0.8,6,accounting,2,4,1
630,0,0,0.1,261,0.84,6,accounting,2,4,1
631,0,0,0.89,257,0.99,5,accounting,2,5,1
632,0,0,0.11,285,0.8,6,accounting,2,4,1
633,0,0,0.4,149,0.56,2,accounting,2,3,1
634,0,0,0.9,258,0.97,4,accounting,2,5,1
635,0,0,0.11,244,0.83,6,accounting,2,4,1
636,0,1,0.88,232,0.88,5,accounting,2,5,1
637,0,0,0.11,287,0.84,6,accounting,2,4,1
638,0,0,0.46,154,0.46,2,accounting,2,3,1
639,0,0,0.41,145,0.48,2,accounting,2,3,1
640,0,0,0.1,290,0.81,6,accounting,2,4,1
641,0,0,0.45,151,0.47,2,accounting,2,3,1
642,0,0,0.77,266,0.87,5,accounting,2,5,1
643,0,0,0.44,158,0.56,2,accounting,2,3,1
644,0,0,0.31,238,0.56,4,accounting,2,2,1
645,0,0,0.36,156,0.48,2,accounting,2,3,1
646,0,0,0.28,218,0.45,6,accounting,2,4,1
647,0,0,0.84,262,0.99,4,accounting,2,6,1
648,0,0,0.45,138,0.53,2,accounting,2,3,1
649,0,0,0.43,135,0.49,2,accounting,2,3,1
650,0,0,0.38,135,0.49,2,accounting,2,3,1
651,0,0,0.19,192,1.0,4,accounting,2,4,1
652,0,0,0.1,276,0.83,7,accounting,2,4,1
653,0,0,0.39,145,0.57,2,accounting,2,3,1
654,0,0,0.4,137,0.56,2,accounting,2,3,1
655,0,0,0.11,305,0.85,6,accounting,2,4,1
656,0,0,0.4,160,0.57,2,accounting,2,3,1
657,0,0,0.1,291,0.77,7,accounting,2,4,1
658,0,0,0.41,157,0.53,2,accounting,2,3,1
659,0,1,0.37,138,0.47,2,accounting,2,3,1
660,0,0,0.84,227,0.83,4,accounting,2,5,1
661,0,0,0.43,153,0.48,2,accounting,2,3,1
662,0,0,0.37,128,0.52,2,accounting,2,3,1
663,0,0,0.09,257,0.82,6,accounting,2,4,1
664,0,0,0.4,144,0.51,2,accounting,2,3,1
665,0,0,0.36,127,0.45,2,accounting,2,3,1
666,0,0,0.43,131,0.47,2,accounting,2,3,1
667,0,0,0.83,223,0.99,4,accounting,2,5,1
668,0,0,0.19,173,0.58,4,accounting,2,5,0
669,0,0,0.83,234,0.71,3,accounting,2,4,0
670,0,1,0.5,257,0.64,3,accounting,2,2,0
671,0,0,0.74,264,0.87,5,accounting,2,3,0
672,0,0,0.62,140,0.95,4,accounting,2,2,0
673,0,0,0.96,166,0.64,3,accounting,2,2,0
674,0,1,0.65,223,0.89,5,accounting,2,3,0
675,0,1,0.14,281,0.66,5,accounting,2,4,0
676,0,1,0.28,164,0.37,3,accounting,2,4,0
677,0,0,0.62,252,0.94,4,accounting,2,4,0
678,0,0,0.38,171,0.52,2,accounting,2,3,0
679,0,0,0.8,194,0.77,4,accounting,2,3,0
680,0,0,0.63,180,0.64,3,accounting,2,3,0
681,0,0,0.26,213,0.69,5,accounting,2,2,0
682,0,0,0.8,173,0.72,4,accounting,2,3,0
683,0,0,0.43,186,0.71,3,accounting,2,2,0
684,0,0,0.99,240,0.73,4,accounting,2,4,0
685,0,0,0.91,150,0.74,3,accounting,2,2,0
686,0,0,0.62,193,0.51,4,accounting,2,3,0
687,0,0,0.24,210,0.42,5,accounting,2,5,0
688,0,0,0.81,217,0.55,4,accounting,2,8,0
689,0,0,0.48,261,1.0,4,accounting,2,3,0
690,0,1,0.3,189,0.58,2,accounting,2,4,0
691,0,0,0.72,237,0.85,5,accounting,2,4,0
692,0,0,0.16,269,0.61,6,accounting,2,2,0
693,0,0,0.71,148,0.76,4,accounting,2,8,0
694,0,0,0.96,147,0.84,3,accounting,2,8,0
695,0,0,0.8,211,0.9,4,accounting,2,8,0
696,0,0,0.49,134,0.91,4,accounting,2,4,0
697,1,0,0.93,176,0.95,5,accounting,2,6,0
698,1,0,0.5,264,1.0,5,accounting,2,8,0
699,1,0,0.52,261,0.84,3,accounting,2,8,0
700,0,0,0.57,237,0.7,4,accounting,2,6,0
701,0,0,0.5,198,0.95,3,accounting,2,4,0
702,0,0,0.57,145,0.9,5,accounting,2,3,0
703,0,0,0.97,118,0.62,6,accounting,2,2,0
704,1,0,0.15,150,0.75,3,accounting,2,4,0
705,0,0,0.78,157,0.57,4,accounting,2,3,0
706,0,0,0.4,127,0.62,4,accounting,2,5,0
707,0,0,0.68,159,0.99,3,accounting,2,2,0
708,0,0,0.57,204,0.93,2,accounting,2,10,0
709,0,0,0.89,153,0.86,4,accounting,2,3,0
710,0,0,0.91,135,0.61,4,accounting,2,10,0
711,0,0,0.62,204,0.82,3,accounting,2,10,0
712,0,0,0.81,270,0.9,4,accounting,2,10,0
713,0,0,0.98,188,0.91,3,accounting,2,4,0
714,0,0,0.61,246,0.61,4,accounting,2,2,0
715,0,0,0.82,250,0.69,3,accounting,2,3,0
716,0,0,0.85,245,0.72,3,accounting,2,10,0
717,0,0,0.85,150,0.89,4,accounting,2,3,0
718,0,0,0.55,239,0.81,3,accounting,2,8,0
719,0,0,0.41,128,0.46,2,accounting,2,3,1
720,0,0,0.38,132,0.5,2,accounting,2,3,1
721,0,0,0.09,294,0.62,6,accounting,2,4,1
722,0,0,0.39,142,0.56,2,accounting,2,3,1
723,0,0,0.24,224,0.46,7,accounting,2,5,1
724,0,0,0.91,257,1.0,4,accounting,2,5,1
725,0,0,0.44,148,0.5,2,accounting,2,3,1
726,0,0,0.11,304,0.8,6,accounting,2,4,1
727,0,0,0.1,261,0.84,6,accounting,2,4,1
728,0,0,0.89,257,0.99,5,accounting,2,5,1
729,0,0,0.11,285,0.8,6,accounting,2,4,1
730,0,0,0.4,149,0.56,2,accounting,2,3,1
731,0,0,0.9,258,0.97,4,accounting,2,5,1
732,0,0,0.11,244,0.83,6,accounting,2,4,1
733,0,1,0.88,232,0.88,5,accounting,2,5,1
734,0,0,0.11,287,0.84,6,accounting,2,4,1
735,0,0,0.46,154,0.46,2,accounting,2,3,1
736,0,0,0.41,145,0.48,2,accounting,2,3,1
737,0,0,0.1,290,0.81,6,accounting,2,4,1
738,0,0,0.45,151,0.47,2,accounting,2,3,1
739,0,0,0.77,266,0.87,5,accounting,2,5,1
740,0,0,0.44,158,0.56,2,accounting,2,3,1
741,0,0,0.31,238,0.56,4,accounting,2,2,1
742,0,0,0.36,156,0.48,2,accounting,2,3,1
743,0,0,0.28,218,0.45,6,accounting,2,4,1
744,0,0,0.84,262,0.99,4,accounting,2,6,1
745,0,0,0.45,138,0.53,2,accounting,2,3,1
746,0,0,0.43,135,0.49,2,accounting,2,3,1
747,0,0,0.38,135,0.49,2,accounting,2,3,1
748,0,0,0.19,192,1.0,4,accounting,2,4,1
749,0,0,0.1,276,0.83,7,accounting,2,4,1
750,0,0,0.39,145,0.57,2,accounting,2,3,1
751,0,0,0.4,137,0.56,2,accounting,2,3,1
752,0,0,0.11,305,0.85,6,accounting,2,4,1
753,0,0,0.4,160,0.57,2,accounting,2,3,1
754,0,0,0.1,291,0.77,7,accounting,2,4,1
755,0,0,0.41,157,0.53,2,accounting,2,3,1
756,0,1,0.37,138,0.47,2,accounting,2,3,1
757,0,0,0.84,227,0.83,4,accounting,2,5,1
758,0,0,0.43,153,0.48,2,accounting,2,3,1
759,0,0,0.37,128,0.52,2,accounting,2,3,1
760,0,0,0.75,223,1.0,5,accounting,2,6,1
761,0,0,0.11,269,0.92,6,accounting,2,4,1
762,0,0,0.1,269,0.9,7,accounting,2,4,1
763,0,0,0.1,303,0.84,5,accounting,2,5,1
764,0,0,0.11,310,0.97,6,accounting,2,4,1
765,0,0,0.36,143,0.52,2,accounting,2,3,1
766,0,0,0.36,153,0.54,2,accounting,2,3,1
767,0,0,0.41,128,0.46,2,accounting,2,3,1
768,0,0,0.38,132,0.5,2,accounting,2,3,1
769,0,0,0.09,294,0.62,6,accounting,2,4,1
770,0,0,0.39,142,0.56,2,accounting,2,3,1
771,0,0,0.24,224,0.46,7,accounting,2,5,1
772,0,0,0.91,257,1.0,4,accounting,2,5,1
773,0,0,0.44,148,0.5,2,accounting,2,3,1
774,0,0,0.11,304,0.8,6,accounting,2,4,1
775,0,0,0.1,261,0.84,6,accounting,2,4,1
776,0,0,0.89,257,0.99,5,accounting,2,5,1
777,0,0,0.11,285,0.8,6,accounting,2,4,1
778,0,0,0.4,149,0.56,2,accounting,2,3,1
779,0,0,0.9,258,0.97,4,accounting,2,5,1
780,0,0,0.11,244,0.83,6,accounting,2,4,1
781,0,1,0.88,232,0.88,5,accounting,2,5,1
782,0,0,0.11,287,0.84,6,accounting,2,4,1
783,0,0,0.46,154,0.46,2,accounting,2,3,1
784,0,0,0.41,145,0.48,2,accounting,2,3,1
785,0,0,0.1,290,0.81,6,accounting,2,4,1
786,0,0,0.45,151,0.47,2,accounting,2,3,1
787,0,0,0.77,266,0.87,5,accounting,2,5,1
788,0,0,0.44,158,0.56,2,accounting,2,3,1
789,0,0,0.31,238,0.56,4,accounting,2,2,1
790,0,0,0.36,156,0.48,2,accounting,2,3,1
791,0,0,0.28,218,0.45,6,accounting,2,4,1
792,0,0,0.84,262,0.99,4,accounting,2,6,1
793,0,0,0.45,138,0.53,2,accounting,2,3,1
794,0,0,0.43,135,0.49,2,accounting,2,3,1
795,0,0,0.38,135,0.49,2,accounting,2,3,1
796,0,0,0.19,192,1.0,4,accounting,2,4,1
797,0,0,0.1,276,0.83,7,accounting,2,4,1
798,0,0,0.39,145,0.57,2,accounting,2,3,1
799,0,0,0.4,137,0.56,2,accounting,2,3,1
800,0,0,0.11,305,0.85,6,accounting,2,4,1
801,0,0,0.4,160,0.57,2,accounting,2,3,1
802,0,0,0.1,291,0.77,7,accounting,2,4,1
803,0,0,0.41,157,0.53,2,accounting,2,3,1
804,0,1,0.37,138,0.47,2,accounting,2,3,1
805,0,0,0.84,227,0.83,4,accounting,2,5,1
806,0,0,0.43,153,0.48,2,accounting,2,3,1
807,0,0,0.37,128,0.52,2,accounting,2,3,1
808,0,0,0.09,257,0.82,6,accounting,2,4,1
809,0,0,0.4,144,0.51,2,accounting,2,3,1
810,0,0,0.36,127,0.45,2,accounting,2,3,1
811,0,0,0.43,131,0.47,2,accounting,2,3,1
812,0,0,0.83,223,0.99,4,accounting,2,5,1
813,0,1,0.23,204,0.99,4,accounting,2,4,1
814,0,0,0.11,301,0.87,6,accounting,2,4,1
815,0,0,0.9,259,0.83,5,accounting,2,5,1
816,0,0,0.36,138,0.56,2,accounting,2,3,1
817,0,0,0.41,128,0.46,2,accounting,2,3,1
818,0,0,0.42,128,0.56,2,accounting,2,3,1
819,0,0,0.74,248,0.88,4,accounting,2,6,1
820,0,1,0.11,304,0.82,6,accounting,2,4,1
821,0,0,0.11,301,0.89,6,accounting,2,4,1
822,0,0,0.81,235,1.0,5,accounting,2,5,1
823,0,0,0.11,272,0.85,7,accounting,2,4,1
824,0,0,0.45,151,0.57,2,accounting,2,3,1
825,0,0,0.36,136,0.47,2,accounting,2,3,1
826,0,0,0.86,241,0.95,4,accounting,2,5,1
827,0,0,0.74,258,0.87,5,accounting,2,5,1
828,0,0,0.74,223,1.0,5,accounting,2,5,1
829,0,0,0.11,275,0.77,6,accounting,2,4,1
830,0,0,0.1,308,0.77,7,accounting,2,4,1
831,0,0,0.37,129,0.46,2,accounting,2,3,1
832,0,0,0.37,153,0.49,2,accounting,2,3,1
833,0,0,0.11,302,0.91,6,accounting,2,4,1
834,0,0,0.45,144,0.49,2,accounting,2,3,1
835,0,0,0.11,272,0.91,6,accounting,2,4,1
836,0,0,0.4,134,0.46,2,accounting,2,3,1
837,0,0,0.41,138,0.54,2,accounting,2,3,1
838,0,0,0.1,284,0.82,7,accounting,2,4,1
839,0,0,0.88,225,0.92,4,accounting,2,5,1
840,0,0,0.89,262,0.89,5,accounting,2,5,1
841,0,0,0.42,131,0.53,2,accounting,2,3,1
842,0,0,0.1,272,0.77,6,accounting,2,4,1
843,0,0,0.42,157,0.47,2,accounting,2,3,1
844,0,0,0.74,222,1.0,5,accounting,2,6,1
845,0,0,0.84,240,0.86,5,accounting,2,5,1
846,0,0,0.86,245,0.96,5,accounting,2,6,1
847,0,0,0.79,269,0.93,5,accounting,2,5,1
848,0,0,0.63,242,0.83,6,accounting,2,5,1
849,0,0,0.39,142,0.57,2,accounting,2,3,1
850,0,0,0.09,271,0.93,6,accounting,2,4,1
851,0,0,0.16,277,0.65,4,accounting,2,5,1
852,0,0,0.4,152,0.47,2,accounting,2,3,1
853,0,0,0.83,255,0.92,4,accounting,2,5,1
854,0,0,0.44,154,0.5,2,accounting,2,3,1
855,0,0,0.5,138,0.85,4,accounting,2,3,1
856,0,0,0.89,178,0.48,3,accounting,2,5,1
857,0,0,0.42,128,0.5,2,accounting,2,3,1
858,0,0,0.36,130,0.46,2,accounting,2,3,1
859,0,0,0.39,127,0.48,2,accounting,2,3,1
860,0,0,0.59,156,1.0,3,accounting,2,4,1
861,0,0,0.79,257,0.96,4,accounting,2,5,1
862,0,0,0.1,269,0.81,6,accounting,2,4,1
863,0,0,0.11,254,0.97,6,accounting,2,4,1
864,0,0,0.45,149,0.51,2,accounting,2,3,1
865,0,1,0.43,149,0.51,2,accounting,2,3,1
866,0,0,0.09,264,0.96,7,accounting,2,4,1
867,0,0,0.43,143,0.53,2,accounting,2,3,1
868,0,0,0.09,295,0.9,6,accounting,2,4,1
869,0,0,0.75,223,1.0,5,accounting,2,6,1
870,0,0,0.11,269,0.92,6,accounting,2,4,1
871,0,0,0.1,269,0.9,7,accounting,2,4,1
872,0,0,0.1,303,0.84,5,accounting,2,5,1
873,0,0,0.11,310,0.97,6,accounting,2,4,1
874,0,0,0.36,143,0.52,2,accounting,2,3,1
875,0,0,0.36,153,0.54,2,accounting,2,3,1
876,0,0,0.84,240,0.82,5,accounting,2,5,1
877,0,0,0.48,255,0.94,5,accounting,2,6,0
878,0,0,0.73,218,0.62,3,accounting,2,3,0
879,0,0,0.59,268,0.87,3,accounting,2,4,0
880,0,0,0.72,240,0.94,4,accounting,2,4,0
881,0,0,0.57,152,0.51,2,accounting,2,2,0
882,0,0,0.84,208,0.58,4,accounting,2,3,0
883,0,0,0.6,205,0.95,5,accounting,2,3,0
884,0,0,0.67,157,0.5,4,accounting,2,2,0
885,0,0,0.97,149,0.66,4,accounting,2,2,0
886,0,0,0.9,152,0.92,3,accounting,2,3,0
887,0,0,0.75,129,0.7,3,accounting,2,3,0
888,0,0,0.59,149,0.52,2,accounting,2,3,0
889,0,0,0.61,137,0.97,3,accounting,2,3,0
890,0,0,0.96,162,1.0,5,accounting,2,3,0
891,0,0,0.7,216,0.59,4,accounting,2,3,0
892,0,0,0.81,167,0.82,4,accounting,2,2,0
893,0,0,0.6,262,0.98,3,accounting,2,2,0
894,0,0,0.68,185,0.69,3,accounting,2,2,0
895,0,0,0.55,237,0.84,3,accounting,2,3,0
896,0,0,0.22,199,0.74,3,accounting,2,6,0
897,0,1,0.19,226,0.98,5,accounting,2,4,0
898,0,1,0.33,212,0.4,4,accounting,2,2,0
899,0,0,0.94,220,0.93,4,accounting,2,3,0
900,0,0,0.92,192,0.69,3,accounting,2,3,0
901,0,0,0.91,152,0.76,5,accounting,2,3,0
902,0,0,0.76,224,0.74,3,accounting,2,2,0
903,0,0,0.62,180,0.72,5,accounting,2,3,0
904,0,0,0.51,224,0.92,3,accounting,2,3,0
905,0,0,0.52,169,0.38,6,accounting,2,3,0
906,0,0,0.18,285,0.67,5,accounting,2,5,0
907,0,0,0.94,254,0.91,5,accounting,2,3,0
908,0,0,0.76,189,0.64,3,accounting,2,3,0
909,0,0,0.84,117,0.51,2,accounting,2,4,0
910,0,1,0.91,243,0.61,4,accounting,2,2,0
911,0,0,0.82,202,0.62,4,accounting,2,2,0
912,0,0,0.68,168,0.7,5,accounting,2,2,0
913,0,1,0.3,276,0.86,3,accounting,2,5,0
914,0,1,0.64,174,0.59,3,accounting,2,3,0
915,0,0,0.59,106,0.75,3,accounting,2,2,0
916,0,0,0.91,255,0.67,2,accounting,2,4,0
917,0,0,0.52,253,0.72,3,accounting,2,3,0
918,0,0,0.89,141,0.95,4,accounting,2,3,0
919,0,0,0.55,199,0.9,4,accounting,2,3,0
920,0,0,0.73,219,0.59,3,accounting,2,2,0
921,0,0,0.55,267,0.81,4,accounting,2,5,0
922,0,0,0.74,131,0.5,5,accounting,2,3,0
923,0,0,0.86,155,0.86,3,accounting,2,4,0
924,0,1,0.3,280,0.7,5,accounting,2,4,0
925,0,0,0.32,249,0.81,2,accounting,2,3,0
926,0,0,0.93,219,0.86,4,accounting,2,3,0
927,0,0,0.42,208,0.73,4,accounting,2,5,0
928,0,0,0.75,270,0.58,4,accounting,2,3,0
929,0,0,0.84,153,0.85,3,accounting,2,4,0
930,0,0,0.95,174,0.79,4,accounting,2,3,0
931,0,0,0.6,209,0.61,4,accounting,2,3,0
932,0,0,0.48,144,0.54,2,accounting,2,3,0
933,0,1,0.38,128,0.81,5,accounting,2,3,0
934,0,0,0.46,213,0.49,3,accounting,2,3,0
935,0,1,0.34,152,0.57,4,accounting,2,3,0
936,0,0,0.5,148,0.73,3,accounting,2,3,0
937,0,0,0.63,174,0.64,3,accounting,2,2,0
938,0,0,0.91,240,0.63,4,accounting,2,3,0
939,0,1,0.54,123,0.5,2,accounting,2,4,0
940,0,0,0.95,155,0.98,5,accounting,2,3,0
941,0,0,0.84,140,0.79,6,accounting,2,2,0
942,0,0,0.84,226,0.74,4,accounting,2,2,0
943,0,0,0.17,183,0.93,5,accounting,2,5,0
944,0,0,0.85,181,0.53,4,accounting,2,2,0
945,0,0,0.74,145,0.46,6,accounting,2,3,0
946,0,1,0.82,230,0.75,3,accounting,2,4,0
947,0,0,0.82,210,0.65,4,accounting,2,2,0
948,0,0,0.52,232,0.63,4,accounting,2,3,0
949,0,0,0.56,134,0.73,4,accounting,2,3,0
950,0,1,0.89,235,0.7,4,accounting,2,2,0
951,0,0,1.0,238,0.66,4,accounting,2,4,0
952,0,0,0.15,159,0.36,5,accounting,2,2,0
953,0,0,0.87,209,0.74,3,accounting,2,3,0
954,0,0,0.79,136,0.61,4,accounting,2,3,0
955,0,0,0.54,223,0.84,4,accounting,2,3,0
956,0,0,0.52,214,0.92,3,accounting,2,3,0
957,0,0,0.54,148,0.72,3,accounting,2,4,0
958,0,0,0.54,270,0.77,5,accounting,2,3,0
959,0,0,0.87,176,0.62,3,accounting,2,3,0
960,0,1,0.72,144,0.76,4,accounting,2,3,0
961,0,1,0.91,218,0.68,3,accounting,2,3,0
962,0,0,0.75,102,1.0,3,accounting,2,3,0
963,0,0,0.7,181,0.67,4,accounting,2,3,0
964,0,0,0.55,248,0.82,3,accounting,2,2,0
965,0,0,0.77,201,0.76,3,accounting,2,4,0
966,0,1,0.79,160,0.93,5,accounting,2,4,0
967,0,0,0.97,173,0.5,3,accounting,2,2,0
968,0,0,0.59,243,0.63,5,accounting,2,2,0
969,0,0,0.44,253,0.74,5,accounting,2,2,0
970,0,0,0.92,155,0.85,3,accounting,2,2,0
971,0,0,0.54,232,0.8,3,accounting,2,2,0
972,0,0,0.7,177,0.87,5,accounting,2,2,0
973,0,0,0.44,248,0.81,3,accounting,2,2,0
974,0,0,0.26,168,0.69,2,accounting,2,5,0
975,0,0,0.75,162,0.57,5,accounting,2,3,0
976,0,0,0.67,241,0.95,4,accounting,2,4,0
977,0,0,0.64,199,0.95,4,accounting,2,4,0
978,0,0,0.76,157,0.62,4,accounting,2,3,0
979,0,0,0.26,157,0.45,2,accounting,2,3,0
980,0,0,0.94,148,0.83,5,accounting,2,3,0
981,0,0,0.61,153,0.97,4,accounting,2,3,0
982,0,0,0.76,197,0.79,3,accounting,2,5,0
983,0,0,0.67,246,0.82,4,accounting,2,4,0
984,0,1,0.67,221,0.81,3,accounting,2,4,0
985,0,0,0.5,164,0.56,3,accounting,2,3,0
986,0,0,0.68,266,0.81,5,accounting,2,2,0
987,0,1,0.24,226,0.54,4,accounting,2,4,0
988,0,1,0.61,199,0.97,3,accounting,2,3,0
989,0,1,0.77,216,0.76,2,accounting,2,3,0
990,0,0,0.58,151,0.86,3,accounting,2,2,0
991,0,0,0.27,217,0.47,5,accounting,2,6,0
